seg_route_from,seg_route_to,seg_cabin,seg_dep_time,pax_fcny,pax_tax,emd_lable2,gender,age,residence_country,nation_name,cabin_hf_cnt_y3,cabin_f_cnt_y3,cabin_hy_cnt_y3,cabin_y_cnt_y3,cabin_c_cnt_y3,seat_window_cnt_y3,seat_walkway_cnt_y3,seat_middle_cnt_y3,seat_safe_cnt_y3,prebuy_d_cnt_y3_d99,prebuy_i_cnt_y3_d99,flt_cnt_y3,dist_cnt_y3,flt_nature_cnt_y3,cabin_upgrd_cnt_y3,select_seat_cnt_y3,dist_d_cnt_y3,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hd_cnt_y3,cabin_hi_cnt_y3,flt_leg_cnt_y3,flt_leg_i_cnt_y3,flt_leg_d_cnt_y3,cabin_f_cnt_y3.1,cabin_c_cnt_y3.1,cabin_y_cnt_y3.1,cabin_upgrd_cnt_y3.1,cabin_fall_cnt_y3,flt_bag_cnt_y3,tkt_3y_amt,tkt_avg_amt_y3,tkt_d_amt_y3,tkt_i_amt_y3,tkt_all_amt_y3,tkt_avg_amt_y3.1,mdl_mcv,mdl_lost_idx,mdl_influence,mdl_loyal
PVG,JFK,Y,2018/11/4 11:30,270000.0,351300.0,0,F,0,中国,0,0,0,0,0,0,0,3,0,0,0,4,0,26182,4,0,0,0,26182,26182,0,0,4,4,0,0,0,0,0,0,4,1603.26,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/7/12 19:10,470.0,305.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5426,1,0,0,0,5426,5426,0,0,1,1,0,0,0,0,0,0,0,438.88,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/18 11:30,1364.0,231.91,0,F,21-30,中国,中国,0,0,0,11,0,1,7,3,0,0,9,11,137899,11,0,0,0,137899,137899,0,0,11,11,0,0,0,11,0,0,10,35731.35,3394.015455,0.0,37334.17,37334.17,3394.015455,220,0,0.0,0
PVG,JFK,Y,2018/11/7 19:30,255.0,277.51,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,58954,8,0,0,0,58954,58954,0,0,8,8,0,0,0,0,0,0,6,6149.47,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/2/27 21:00,300.0,290.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/4/21 13:00,220.0,278.66,0,F,0,中国,0,0,0,0,0,0,0,4,0,0,0,3,0,29761,4,0,0,0,29761,29761,0,0,4,4,0,0,0,0,0,0,4,1508.23,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/12/18 19:30,341.0,420.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/4/10 13:00,230.0,273.76,0,M,51-60,中国,美国,0,0,0,4,0,1,3,0,0,0,2,4,29351,4,0,0,0,29351,29351,0,0,4,4,0,0,0,4,0,0,4,1560.89,390.2225,0.0,1560.89,1560.89,390.2225,20,0,0.0,0
PVG,JFK,Y,2018/1/2 20:00,1805.0,454.16,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,34634,3,0,0,0,34634,34634,0,0,3,3,0,0,0,0,0,0,2,6664.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/1/22 11:30,870.0,305.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/9/8 20:30,518.0,454.61,0,U,0,中国,0,0,0,2,0,0,0,6,0,0,0,6,0,56135,6,0,0,0,56135,56135,0,0,6,6,0,0,0,0,0,0,6,7124.61,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/6/18 11:30,603.0,243.51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3784.67,0.0,3784.67,3784.67,3784.67,20,0,0.0,0
PVG,LAX,Y,2019/5/11 13:00,170.0,278.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/7/29 19:35,330.0,418.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/7/1 20:30,1226.0,460.21,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/12/15 20:15,493.0,450.26,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/7/19 11:30,1332.0,431.66,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2018/12/29 20:00,1977.0,167.03,0,0,21-30,0,美国,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1455,0,0,0,1,0,0,1,0,2,0,0,0,0,0.0,6886.88,1592.03,12181.73,13773.76,6886.88,100,0,0.0,0
PVG,LAX,Y,2019/4/10 13:00,200.0,278.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/4/10 21:00,210.0,287.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/9/11 21:00,745.0,284.21,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,2,11925,2,0,0,0,11925,11925,0,0,2,2,0,0,0,2,0,0,2,2514.14,1257.07,0.0,2514.14,2514.14,1257.07,20,0,0.0,0
PVG,JFK,Y,2017/10/7 11:30,444.0,229.96,0,F,0,中国,0,0,0,0,0,0,0,0,0,0,0,2,0,15430,2,0,0,0,15430,15430,0,0,2,2,0,0,0,0,0,0,2,5218.44,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/4/19 20:20,2890.0,289.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,28686,3,0,0,0,28686,28686,0,0,3,3,0,0,0,0,0,0,0,3991.46,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/4/19 11:30,2500.0,289.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,28686,3,0,0,0,28686,28686,0,0,3,3,0,0,0,0,0,0,0,3991.46,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/12/16 13:20,177.0,315.03,0,0,0,0,0,0,0,2,0,0,0,2,2,0,1,1,0,23375,4,0,0,0,21675,23375,0,0,4,2,0,0,0,0,0,0,4,1233.16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/4/14 11:30,300.0,291.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/6/9 13:00,225.0,438.13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,275.09,0.0,1100.36,1100.36,275.09,20,0,0.0,0
PVG,LAX,Y,2018/3/9 21:00,149.0,280.36,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,27713,4,0,0,0,27713,27713,0,0,4,4,0,0,0,4,0,0,4,986.13,246.5325,0.0,986.13,986.13,246.5325,30,0,0.0,0
PVG,LAX,J,2018/3/24 21:00,2660.0,543.96,0,0,60+,0,中国,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,10261.79,0.0,30785.37,30785.37,10261.79,50,0,0.0,0
PVG,JFK,Y,2018/5/25 20:30,640.0,242.61,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4074.88,0.0,4074.88,4074.88,4074.88,20,0,0.0,0
PVG,LAX,Y,2019/3/26 13:20,435.0,279.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/9/14 21:00,420.0,165.16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13536,3,0,0,0,10808,13536,0,0,3,1,0,0,0,0,0,0,2,3023.07,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,J,2018/5/10 13:00,3400.0,287.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,27640,4,0,0,0,27640,27640,0,0,4,4,0,0,0,0,0,0,1,21539.68,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/6/15 19:35,330.0,403.46,0,F,0,中国,0,0,0,1,0,0,0,0,0,0,0,0,0,12499,3,0,0,0,12499,12499,0,0,3,3,0,0,0,0,0,0,3,1217.63,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2018/5/14 11:30,2750.0,283.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,66240,9,0,0,0,66240,66240,0,0,9,9,0,0,0,0,0,0,0,38160.33,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/10/20 21:00,226.0,423.71,0,F,0,中国,0,0,0,0,0,0,0,4,0,0,0,4,0,27869,4,0,0,0,27869,27869,0,0,4,4,0,0,0,0,0,0,4,1401.96,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/13 19:10,340.0,299.16,0,0,0,0,0,0,0,2,2,0,2,2,0,0,2,2,4,28774,4,0,0,2296,26478,28774,0,0,4,2,2,0,0,2,0,0,4,2260.76,565.19,159.98,2100.78,2260.76,565.19,20,0,0.0,0
PVG,LAX,Y,2018/10/10 13:00,314.0,301.61,0,0,0,0,0,0,0,2,2,0,1,2,1,0,1,1,4,24575,4,0,0,2900,21675,24575,0,0,4,2,2,0,0,2,0,0,4,2012.29,503.0725,255.33,1756.96,2012.29,503.0725,20,0,0.0,0
PVG,LAX,Y,2017/11/22 21:20,190.0,270.36,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,20357,3,0,0,0,20357,20357,0,0,3,3,0,0,0,0,0,0,3,919.27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2019/3/25 20:20,1753.0,266.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/7/26 21:00,977.0,455.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21675,2,0,0,0,21675,21675,0,0,2,2,0,0,0,0,0,0,2,6220.56,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/12/9 13:20,558.0,445.76,0,0,60+,0,中国,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1849.77,0.0,3699.54,3699.54,1849.77,20,0,0.0,0
PVG,JFK,Y,2019/4/14 19:10,275.0,281.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/12/21 11:30,210.0,459.96,0,0,41-50,0,菲律宾,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,564.18,0.0,1128.36,1128.36,564.18,20,0,0.0,0
PVG,LAX,Y,2019/6/2 21:00,285.0,307.43,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,2290,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,491.32,152.54,1812.74,1965.28,491.32,30,0,0.0,0
PVG,LAX,Y,2017/7/14 19:35,300.0,293.66,0,M,0,中国,0,0,0,1,0,0,0,2,1,0,0,3,0,13667,3,0,0,0,13667,13667,0,0,3,3,0,0,0,0,0,0,2,1152.94,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/3 20:30,1239000.0,337500.0,0,F,0,中国,0,0,0,0,0,0,0,4,0,0,0,2,0,28416,4,0,0,0,28416,28416,0,0,4,4,0,0,0,0,0,0,3,6989.62,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/13 11:30,254.0,224.1,0,0,21-30,0,中国,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,2529,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,567.5625,188.95,2081.3,2270.25,567.5625,20,0,0.0,0
PVG,LAX,Y,2018/5/28 21:00,230.0,283.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/8/27 13:00,333.0,301.01,1,0,0,0,0,0,0,2,0,0,0,0,4,0,2,2,0,23982,4,0,0,0,21675,23982,0,0,4,2,0,0,0,0,0,0,4,2133.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/5/28 19:35,397.0,438.26,0,M,21-30,中国,菲律宾,0,0,0,1,0,1,0,0,0,0,1,1,1855,1,0,0,0,1855,1855,0,0,1,1,0,0,0,1,0,0,1,319.1,319.1,0.0,319.1,319.1,319.1,10,0,0.0,0
PVG,LAX,Y,2017/10/5 21:00,160.0,437.76,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,3,3,14518,3,0,0,0,14518,14518,0,0,3,3,0,0,0,1,0,0,3,615.48,205.16,0.0,615.48,615.48,205.16,0,0,0.0,0
PVG,JFK,J,2018/2/25 20:15,2000.0,280.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34020,4,0,0,0,34020,34020,0,0,4,4,0,0,0,0,0,0,4,13429.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/11/24 20:15,200.0,283.36,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,335.74,0.0,1342.96,1342.96,335.74,20,0,0.0,0
PVG,LAX,Y,2019/7/24 21:00,497.0,145.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/9/22 21:00,300.0,280.36,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,4,4,23675,4,0,0,0,23675,23675,0,0,4,4,0,0,0,3,0,0,4,2014.44,503.61,0.0,2014.44,2014.44,503.61,20,0,0.0,0
PVG,JFK,Y,2018/1/17 11:30,235.0,270.46,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,34788,4,0,0,0,34788,34788,0,0,4,4,0,0,0,0,0,0,3,776.29,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/11/16 13:00,610.0,281.26,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,4,4,29761,4,0,0,0,29761,29761,0,0,4,4,0,0,0,4,0,0,2,4020.45,1005.1125,0.0,4020.45,4020.45,1005.1125,20,0,0.0,0
PVG,JFK,Y,2018/7/12 20:30,1180.0,261.81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,28597,4,0,0,0,28597,28597,0,0,4,4,0,0,0,0,0,0,4,7561.22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2018/11/25 11:30,5588.0,561.23,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0.0,13345.36667,0.0,40036.1,40036.1,13345.36667,110,0,0.0,0
PVG,JFK,Y,2018/8/6 19:10,921.0,172.61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1455,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,2890.28,535.94,5244.62,5780.56,2890.28,0,0,0.0,0
PVG,LAX,J,2017/7/20 21:00,3360.0,272.26,0,M,0,中国,0,0,0,3,0,0,0,15,3,0,1,6,0,66553,21,0,0,0,55533,66553,0,0,21,13,0,0,0,0,0,0,15,23864.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/8/19 11:30,623.0,454.43,0,F,0,中国,0,0,0,0,0,0,0,3,0,0,0,4,0,52412,4,0,0,0,52412,52412,0,0,4,4,0,0,0,0,0,0,3,4340.44,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/5/29 11:30,458.0,216.11,0,0,0,0,0,0,0,1,3,0,2,1,1,0,0,2,4,33313,4,0,0,0,33313,33313,0,0,4,4,0,0,0,3,0,0,3,5562.12,1390.53,0.0,5562.12,5562.12,1390.53,50,0,0.0,0
PVG,JFK,Y,2019/6/9 11:30,160.0,437.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2017/4/4 19:10,857.0,439.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2018/2/7 20:00,2827.0,544.26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,30096,5,0,0,0,30096,30096,0,0,5,5,0,0,0,0,0,0,1,23147.89,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/5/26 21:00,123.0,301.41,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,3749,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,193.0,103.94,668.06,772.0,193.0,10,0,0.0,0
PVG,LAX,Y,2019/2/2 21:00,22403.0,7659.0,0,0,0,0,0,0,0,0,4,0,1,1,2,0,0,2,4,24674,4,0,0,0,24674,24674,0,0,4,4,0,0,0,4,0,0,4,7422.86,1855.715,0.0,7422.86,7422.86,1855.715,30,0,0.0,0
PVG,LAX,Y,2018/5/18 13:00,243.0,455.31,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,790.71,0.0,1581.42,1581.42,790.71,10,0,0.0,0
PVG,LAX,Y,2017/8/6 13:00,668.0,409.44,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,3,3,19328,3,0,0,0,19328,19328,0,0,3,3,0,0,0,2,0,0,3,3778.99,1259.663333,0.0,3778.99,3778.99,1259.663333,20,0,0.0,0
PVG,JFK,Y,2018/12/11 19:30,550.0,587.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2017/5/30 21:00,1049.0,433.66,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,3616.74,0.0,7233.48,7233.48,3616.74,50,0,0.0,0
PVG,LAX,J,2018/4/11 21:00,2730.0,340.1,0,0,21-30,0,美国,0,0,0,2,4,4,0,0,0,0,0,6,0,0,0,0,1163,0,0,0,3,0,0,1,0,4,2,0,0,0,0.0,2555.943333,1860.0,13475.66,15335.66,2555.943333,100,0,0.0,0
PVG,LAX,Y,2018/6/20 21:00,280.0,265.81,0,F,21-30,中国,美国,0,0,0,4,0,4,0,0,0,1,3,4,13945,4,0,0,1783,12162,13945,0,0,4,3,1,0,0,4,0,0,2,1898.76,474.69,475.24,1423.52,1898.76,474.69,70,0,13.51923816,0
PVG,LAX,Y,2019/11/17 21:00,386.0,281.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/3/30 21:00,1138.0,300.43,0,0,21-30,0,中国,0,0,0,3,0,1,0,0,0,0,0,5,0,0,0,0,2601,0,0,0,0,0,0,2,0,0,3,0,0,0,0.0,1797.724,731.58,8257.04,8988.62,1797.724,0,0,0.0,0
PVG,JFK,Y,2018/1/12 20:00,880.0,282.46,0,0,21-30,0,美国,0,0,0,4,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1458.6,0.0,5834.4,5834.4,1458.6,50,0,0.0,0
PVG,LAX,Y,2018/7/21 13:00,1113.0,310.91,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,23375,4,0,0,0,21675,23375,0,0,4,2,0,0,0,0,0,0,4,7363.27,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/12/20 21:00,263.0,420.43,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,27869,4,0,0,0,27869,27869,0,0,4,4,0,0,0,4,0,0,4,1807.98,451.995,0.0,1807.98,1807.98,451.995,20,0,0.0,0
PVG,JFK,J,2018/7/23 20:30,2600.0,261.71,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,8,8,55947,8,0,0,0,55947,55947,0,8,8,8,0,0,8,0,0,0,8,30349.4,3793.675,0.0,30349.4,30349.4,3793.675,100,0,0.0,0
PVG,LAX,Y,2017/7/22 13:00,390.0,468.66,0,0,60+,0,美国,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,3082,0,0,0,0,0,0,4,0,0,2,0,0,0,0.0,521.2883333,281.22,2846.51,3127.73,521.2883333,20,0,0.0,0
PVG,LAX,Y,2017/4/25 19:35,234.0,468.26,0,0,60+,0,美国,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,3082,0,0,0,0,0,0,4,0,0,2,0,0,0,0.0,521.2883333,281.22,2846.51,3127.73,521.2883333,20,0,0.0,0
PVG,JFK,Y,2019/1/30 20:00,597.0,430.23,1,0,60+,0,美国,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,2286.86,0.0,11434.3,11434.3,2286.86,0,0,0.0,0
PVG,JFK,Y,2019/8/12 19:10,875.0,277.13,0,F,0,中国,0,0,0,2,0,0,0,3,2,0,0,6,0,43114,6,0,0,0,43114,43114,0,0,6,6,0,0,0,0,0,0,6,6875.22,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/5/10 19:10,604.0,243.81,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,4704.12,0.0,9408.24,9408.24,4704.12,20,0,0.0,0
PVG,JFK,Y,2018/1/2 11:30,2044.0,454.16,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2020/3/27 11:30,2092.0,303.85,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,J,2020/1/3 20:20,3103.0,304.25,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2018/8/27 11:30,1705.0,431.31,0,F,0,中国,0,0,0,0,0,0,0,5,3,0,0,1,0,65131,8,0,0,0,65131,65131,0,0,8,8,0,0,0,0,0,0,3,21683.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2019/4/19 13:00,160.0,293.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/1/13 13:20,1480.0,280.46,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,2438.635,0.0,9754.54,9754.54,2438.635,0,0,0.0,0
PVG,LAX,Y,2019/5/16 13:00,420.0,241.58,0,0,0,0,0,0,0,1,3,0,2,1,1,0,0,2,4,31583,4,0,0,0,31583,31583,0,0,4,4,0,0,0,3,0,0,4,4137.05,1034.2625,0.0,4137.05,4137.05,1034.2625,30,0,0.0,0
PVG,LAX,Y,2018/6/5 13:00,849.0,455.41,1,M,0,中国,0,0,0,0,0,0,0,2,0,0,0,0,0,46817,7,0,0,0,46349,46817,0,0,7,6,0,0,0,0,0,0,7,8085.94,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,JFK,Y,2019/1/13 20:20,410.0,231.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
PVG,LAX,Y,2018/8/12 13:00,1234.0,437.51,0,F,0,中国,0,0,0,0,0,0,0,2,1,0,0,0,0,22792,3,0,0,0,22792,22792,0,0,3,3,0,0,0,0,0,0,3,9013.77,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
