seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,cabin_c_cnt_y1,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,seat_middle_cnt_m3,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y1,select_seat_cnt_y2,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y3,cabin_hi_cnt_y1,cabin_hi_cnt_y2,cabin_hi_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,tkt_3y_amt,tkt_avg_amt_y3,tkt_avg_interval_y2,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_add_chnl_y2,pit_add_chnl_y3,emd_lable2
0,10,4,408,1,2,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,821,0,2398,0,0,0,0,527,821,0,0,0,560,540,2069,2833,0,0,4,0,4,0,0,0,0,0,0
0,6,4,545,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,335,0,0,0,0,0,0,1,1,3,449,432,3,3008,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1760,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,335,0,0,0,0,0,0,1,1,3,449,432,3,3008,0,0,4,0,4,0,0,0,0,0,0
0,6,4,282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,436,0,0,0,0,0,0,0,0,0,660,639,3,1810,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1184,0,1,0,0,0,0,0,0,11,11,11,11,11,21,11,8,0,0,0,46,1187,0,0,0,0,0,22,727,1187,0,0,0,660,639,3300,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,258,0,0,0,0,0,0,0,0,0,660,639,3,366,0,0,4,0,4,0,0,0,0,0,0
0,6,4,965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,607,0,0,0,0,0,0,384,607,0,0,0,660,639,4232,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,781,0,0,0,0,0,0,0,0,0,660,639,3,956,0,0,4,0,4,0,0,0,0,0,0
0,10,4,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2463,0,0,0,0,0,0,0,0,0,733,713,3,3182,0,0,4,0,4,0,0,0,0,0,0
1,9,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1197,0,0,0,0,0,0,0,0,0,660,639,3,714,0,0,4,0,4,0,0,0,0,0,0
0,10,4,695,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,219,0,0,0,0,0,0,145,219,0,0,0,660,639,2966,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,92,0,0,0,0,0,0,0,0,24,4,0,0,0,21,4,0,0,0,0,41,717,0,0,0,0,0,0,384,717,0,0,0,660,639,520,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1567,1,2,0,0,4,0,0,0,24,1,0,0,0,21,1,0,0,0,0,41,925,444,1297,0,0,0,0,527,925,0,0,2,97,97,4289,3846,0,0,4,0,4,0,0,0,0,0,0
1,9,4,2511,1,1,0,0,0,0,0,0,24,11,0,0,0,21,11,0,0,0,0,41,677,801,867,0,0,0,405,455,677,0,0,0,716,696,1093,913,0,0,231,241,231,197,105,110,2,2,0
0,10,4,618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,1404,0,0,0,0,0,0,0,0,0,716,696,3,2223,0,0,4,0,4,0,0,0,0,0,0
0,6,2,2497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,674,0,0,0,0,0,0,0,0,0,660,639,3,348,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2016,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,4830,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,680,0,0,0,0,0,0,0,0,24,9,0,0,0,21,5,9,0,0,0,41,1699,0,0,0,0,0,228,1119,1699,0,0,0,660,639,3741,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2421,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1532,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,459,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,598,0,0,0,0,0,0,0,1,1,167,164,3,2432,0,0,4,0,4,0,0,0,0,0,0
0,6,4,877,1,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,854,0,0,0,0,0,488,554,854,0,0,0,660,639,3238,3,0,0,4,0,4,0,0,0,0,0,16
0,10,2,2247,1,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,821,0,0,0,0,0,461,527,821,0,0,0,660,639,5044,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,1357,0,0,0,0,0,0,0,0,0,660,639,3,2458,0,0,4,0,4,0,0,0,0,0,0
0,10,4,349,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,821,0,0,0,0,0,0,527,821,0,0,0,660,639,1713,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,701,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,27,561,0,0,0,0,0,103,384,561,0,0,0,660,639,2873,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,1459,0,1,0,0,0,17,14,0,24,21,17,14,0,21,20,18,14,0,1,41,2298,1735,1981,0,2,2,1136,1513,2298,0,0,0,693,673,4789,3713,54,100,741,712,741,721,588,685,2,2,0
0,10,4,727,0,1,0,0,0,17,14,0,24,21,17,14,0,21,20,18,14,0,1,41,2298,1735,1981,0,2,2,1136,1513,2298,0,0,0,693,673,4789,3713,54,100,741,712,741,721,588,685,2,2,0
0,6,4,147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,5,0,0,0,0,933,0,0,0,0,0,0,594,933,0,0,0,660,639,1829,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,834,0,0,0,0,0,0,0,0,0,733,713,3,2181,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,834,0,0,0,0,0,0,0,0,0,733,713,3,2181,0,0,4,0,4,0,0,0,0,0,0
0,10,4,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,1899,0,0,0,0,0,0,0,0,0,733,713,3,2679,0,0,4,0,4,0,0,0,0,0,0
1,8,4,138,0,0,0,0,0,0,0,0,24,14,0,0,0,21,14,18,0,0,0,41,1766,0,0,0,0,0,344,1081,1766,0,0,0,660,639,1244,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1576,0,2,0,0,0,0,0,0,0,0,0,0,0,21,10,5,0,0,0,0,1195,0,0,0,0,0,0,733,1195,0,0,0,660,639,4371,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,1102,1,2,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,41,1322,1965,2277,0,0,0,344,824,1322,0,0,0,725,705,4262,4144,0,0,4,0,4,0,0,0,0,0,0
1,9,4,128,0,2,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,960,0,0,0,0,0,525,610,960,0,0,0,660,639,550,3,0,0,134,140,134,101,395,458,2,2,0
0,6,4,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,546,0,0,0,0,0,0,0,0,0,660,639,3,624,0,0,4,0,4,0,0,0,0,0,0
0,6,4,296,0,1,1,1,1,5,0,0,24,14,5,4,0,21,14,5,4,0,0,41,2627,1908,2218,0,2,2,1305,1811,2627,0,0,0,660,639,4854,3498,0,12,849,935,849,825,644,758,2,2,0
1,9,4,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,2424,0,2,0,0,0,4,1,0,15,2,1,25,20,2,17,15,19,14,0,41,2634,0,0,0,0,0,707,1144,2634,0,0,0,660,639,4718,3,0,73,835,46,835,1001,130,96,2,2,0
1,15,4,100,0,0,0,0,0,19,5,2,24,10,19,11,9,21,10,20,11,9,0,41,1834,0,0,0,0,0,959,1207,1834,0,0,0,660,639,1489,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,77,0,0,0,0,0,0,0,0,10,7,0,0,0,9,7,0,0,0,0,36,564,0,0,0,0,0,346,386,564,0,0,0,660,639,275,3,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1610,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,1047,0,0,0,0,0,0,0,3,6,681,662,3,3770,0,0,4,0,4,0,0,0,0,0,0
0,10,4,637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2154,0,1,0,0,0,11,0,0,24,28,11,0,0,21,28,11,0,0,0,41,1395,0,0,0,0,0,744,879,1395,0,0,0,660,639,4621,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,324,0,2,0,0,0,0,0,0,0,0,0,0,0,21,8,4,0,0,0,0,762,0,1049,0,0,0,0,496,762,0,0,0,660,639,1659,1400,0,0,4,0,4,0,0,0,0,0,0
1,9,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,1682,0,0,0,0,0,0,0,0,0,716,696,3,132,0,0,4,0,4,0,0,0,0,0,0
0,6,4,366,0,1,0,0,0,0,0,0,24,24,0,0,0,21,23,0,0,0,0,41,1551,0,0,0,0,0,813,973,1551,0,0,0,660,639,3675,3,142,224,486,470,486,430,450,514,2,2,0
1,8,4,373,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,1,17,0,0,0,1179,0,0,0,0,0,0,722,1179,0,0,0,660,639,455,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,368,1,0,0,0,0,0,0,0,0,0,0,0,0,21,17,7,0,0,0,0,710,0,0,0,0,0,0,384,710,0,0,0,660,639,1885,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,32,0,0,0,0,0,0,12,32,0,0,0,660,639,2339,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,1516,0,0,0,0,0,0,0,0,0,660,639,3,2526,0,0,4,0,4,0,0,0,0,0,0
1,9,4,515,1,1,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,1653,0,0,0,0,0,0,1081,1653,0,0,0,660,639,2991,3,0,0,4,0,4,0,0,0,0,0,16
0,6,2,1546,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,1444,0,0,0,0,0,0,0,3,3,716,696,3,3886,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2279,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,1450,0,0,0,0,0,0,0,8,13,559,539,3,4540,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2004,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,1450,0,0,0,0,0,0,0,8,13,559,539,3,4540,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1887,1,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1638,1450,0,0,0,0,0,0,0,8,13,559,539,3,4540,0,0,4,0,4,0,0,0,0,0,0
1,8,4,165,0,1,0,0,0,0,0,0,24,22,0,0,0,21,21,0,0,0,0,41,982,1219,1373,0,0,0,536,622,982,0,0,0,640,620,714,498,0,0,427,432,427,390,407,470,2,2,0
1,9,2,1717,1,2,2,9,9,0,0,0,2,27,9,5,0,2,27,9,10,5,0,41,2138,210,141,0,0,0,980,1317,2138,2,10,10,660,639,5116,3342,0,0,25,17,25,15,0,16,0,2,0
0,6,4,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
1,5,4,89,0,0,0,0,0,0,0,0,24,27,25,25,26,21,2,0,0,0,0,41,608,0,0,0,0,0,105,384,608,0,0,0,660,639,162,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,334,0,2,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,1301,1628,1872,0,0,0,0,805,1301,0,0,0,88,88,1661,1402,0,0,4,0,4,0,0,0,0,0,0
0,10,4,618,0,2,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,46,939,0,0,0,0,0,488,554,939,0,0,0,660,639,2855,3,0,0,438,444,438,406,423,486,2,2,0
1,9,2,1778,0,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,27,1322,0,0,0,0,0,698,824,1322,0,0,0,660,639,4648,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,226,0,0,0,0,0,0,0,0,0,660,639,3,1431,0,0,4,0,4,0,0,0,0,0,0
1,8,4,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,0,0,0,0,0,0,0,660,639,3,2780,0,0,4,0,4,0,0,0,0,0,0
0,6,4,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,37,0,0,0,0,0,0,0,0,0,660,639,3,1365,0,0,4,0,4,0,0,0,0,0,0
1,8,4,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,301,0,0,0,0,0,0,0,0,0,660,639,3,1190,0,0,4,0,4,0,0,0,0,0,0
1,8,4,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1344,0,0,0,0,0,0,0,0,0,740,720,3,2076,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1691,1,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,683,0,0,0,0,0,0,4,6,6,289,281,3,3827,0,0,4,0,4,0,0,0,0,0,0
0,6,4,554,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,821,2051,2398,0,0,0,0,527,821,0,0,0,365,356,2535,3202,0,0,4,0,4,0,0,0,0,0,0
0,6,4,402,1,1,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,986,482,1384,0,0,0,178,626,986,0,0,0,660,639,1936,1598,0,0,464,467,464,427,620,510,2,2,16
1,9,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1778,0,0,0,0,0,0,0,0,0,451,434,3,381,0,0,4,0,4,0,0,0,0,0,0
1,8,4,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,867,0,0,0,0,0,0,0,0,0,640,620,3,607,0,0,4,0,4,0,0,0,0,0,16
0,6,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,2518,0,1,0,0,0,0,0,0,24,11,5,0,0,21,11,5,0,0,0,41,1073,0,0,0,0,0,569,661,1073,0,0,0,660,639,1279,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,1310,0,0,0,0,0,0,0,0,0,660,639,3,2966,0,0,4,0,4,0,0,0,0,0,0
0,10,4,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,1310,0,0,0,0,0,0,0,0,0,660,639,3,2966,0,0,4,0,4,0,0,0,0,0,0
0,6,4,87,1,2,0,0,0,5,2,0,23,27,19,17,13,21,24,20,17,13,0,41,1534,0,0,0,0,0,313,891,1534,0,0,0,660,639,4206,3,7,10,530,33,530,489,240,271,2,2,0
0,6,4,2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,68,0,0,0,0,0,0,0,0,0,740,720,3,2288,0,0,4,0,4,0,0,0,0,0,0
0,6,4,363,1,1,0,0,0,0,0,0,16,18,17,17,18,14,27,0,0,0,0,46,404,0,0,0,0,0,0,149,404,0,0,0,660,639,870,3,0,0,181,192,181,146,68,132,2,2,0
1,9,4,529,0,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,1153,1437,1639,0,0,1,0,703,1153,0,0,0,660,639,2422,1979,0,0,4,0,4,0,0,0,0,0,0
0,6,2,1537,0,0,6,10,10,17,0,0,24,18,6,5,0,21,17,6,5,0,0,41,2389,1538,1755,0,0,0,1213,1632,2389,6,10,10,660,639,5082,4145,0,0,4,0,4,0,0,0,0,0,0
1,9,4,99,1,0,0,0,0,0,0,0,24,5,0,0,0,21,5,3,0,0,0,41,695,827,895,0,0,0,105,384,695,0,0,0,660,639,454,237,0,0,4,0,4,0,0,0,0,0,0
1,9,4,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,2034,0,0,0,0,0,0,0,0,0,725,705,3,1883,0,0,4,0,4,0,0,0,0,0,0
1,8,4,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,178,0,0,0,0,0,0,0,0,0,660,639,3,3352,0,0,4,0,4,0,0,0,0,0,0
1,8,4,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,178,0,0,0,0,0,0,0,0,0,660,639,3,3352,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,264,1,0,0,0,0,0,0,0,24,5,0,0,0,21,5,0,0,0,0,41,677,0,0,0,0,0,405,455,677,0,0,0,660,639,1220,3,0,0,4,0,4,0,0,0,0,0,16
0,10,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,2047,0,0,0,0,0,0,0,0,0,129,128,3,657,0,0,4,0,4,0,0,0,0,0,0
0,6,4,402,0,0,0,0,0,0,0,0,24,2,0,0,0,21,2,0,0,0,0,47,1124,0,0,0,0,0,164,548,1124,0,0,0,660,639,1459,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,1908,0,0,0,0,0,0,0,0,0,660,639,3,1215,0,0,4,0,4,0,0,0,0,0,0
1,15,4,184,0,0,0,0,0,0,0,0,11,11,11,11,11,10,11,11,11,11,0,2,70,0,0,0,0,0,44,35,70,0,0,0,660,639,57,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,128,0,2,0,0,0,0,0,0,0,0,0,0,0,10,11,11,11,11,0,0,126,0,0,0,0,0,0,79,126,0,0,0,660,639,133,3,0,0,349,356,349,326,0,194,0,2,0
0,6,4,1216,0,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,20,821,0,0,0,0,0,152,527,821,0,0,0,660,639,3908,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
0,10,4,328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,8,2,1335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,680,653,680,650,746,884,2,2,0
1,8,2,1332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,680,653,680,650,746,884,2,2,0
1,8,4,427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,680,653,680,650,746,884,2,2,16
0,6,4,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218,1384,0,0,0,0,0,0,0,0,0,110,110,3,2018,0,0,4,0,4,0,0,0,0,0,0
1,8,4,194,0,1,0,0,0,9,0,0,24,11,9,0,0,21,11,9,0,0,0,41,1805,0,0,0,0,0,956,1199,1805,0,0,0,660,639,2174,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,627,1,1,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,0,577,0,0,0,0,0,0,384,577,0,0,0,660,639,2771,3,0,0,4,0,4,0,0,0,0,0,0
1,15,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,1154,1,0,0,0,0,24,23,23,24,27,25,25,26,21,27,26,26,25,0,41,561,0,0,0,0,0,344,384,561,0,0,0,660,639,3786,3,0,0,4,0,4,0,0,0,0,0,0
0,10,2,1921,0,1,0,0,0,0,0,0,0,0,0,0,0,21,27,26,26,25,0,0,821,0,0,0,0,0,0,527,821,0,0,0,660,639,4745,3,0,0,4,0,4,0,0,0,0,0,0
1,8,4,782,0,0,0,0,0,0,0,0,24,22,19,0,0,21,21,20,0,0,0,41,982,1219,1373,0,0,0,536,622,982,0,0,0,660,639,3799,3258,0,0,4,0,4,0,0,0,0,0,0
1,8,4,443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
1,9,4,353,1,0,0,0,0,0,0,0,24,27,25,25,26,21,27,26,26,25,0,27,134,1955,2275,0,0,0,103,87,134,0,0,0,660,639,1616,3482,0,0,4,0,4,0,0,0,0,0,16
1,8,4,291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,16
1,8,4,40,0,0,0,0,0,0,0,0,24,2,0,0,0,21,2,0,0,0,0,41,180,0,0,0,0,0,103,87,180,0,0,0,660,639,152,3,0,0,4,0,4,0,0,0,0,0,0
0,6,4,613,1,2,0,0,0,0,0,0,24,5,3,0,0,21,5,3,0,0,0,41,1156,1449,1644,0,0,0,602,705,1156,0,0,0,660,639,2605,2137,0,0,4,0,4,0,0,0,0,0,0
0,6,4,562,1,2,0,0,0,0,0,0,5,2,3,0,0,21,5,2,3,0,0,36,2129,0,0,0,0,0,0,1268,2129,0,0,0,660,639,2568,3,325,466,556,743,556,712,40,527,2,2,0
0,6,2,1492,0,2,0,1,1,0,0,0,24,27,25,25,26,21,27,26,26,25,0,20,228,2064,2421,0,0,0,159,152,228,0,1,1,625,605,4189,4548,0,0,4,0,4,0,0,0,0,0,0
1,9,2,1632,0,1,0,0,0,0,0,0,5,2,3,0,0,2,5,26,17,10,0,39,1590,0,0,0,0,0,61,563,1590,0,0,0,660,639,4201,3,0,284,872,893,872,917,97,661,2,2,0
0,10,4,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,639,3,3,0,0,4,0,4,0,0,0,0,0,0
